type,question,correct,wrong1,wrong2,image
Figures,How many red squares?,3,1,2,figures_6_4_641070_184184_737265_303516.png
Figures,How many green squares?,3,5,4,figures_6_4_641070_184184_737265_303516.png
Figures,How many blue squares?,2,4,0,figures_6_4_641070_184184_737265_303516.png
Figures,How many red circles?,3,2,4,figures_6_4_641070_184184_737265_303516.png
Figures,How many green circles?,3,1,2,figures_6_4_641070_184184_737265_303516.png
Figures,How many blue circles?,2,4,3,figures_6_4_641070_184184_737265_303516.png
Figures,How many figures?,24,29,20,figures_6_4_031508_614467_388364_021128.png
Figures,How many columns?,6,7,8,figures_6_4_031508_614467_388364_021128.png
Figures,How many rows?,4,2,5,figures_6_4_031508_614467_388364_021128.png
Figures,How many triangles?,9,7,10,figures_6_4_031508_614467_388364_021128.png
Figures,How many squares?,7,8,4,figures_6_4_031508_614467_388364_021128.png
Figures,How many circles?,8,6,5,figures_6_4_031508_614467_388364_021128.png
Figures,How many red figures?,9,11,12,figures_6_4_031508_614467_388364_021128.png
Figures,How many green figures?,8,10,11,figures_6_4_031508_614467_388364_021128.png
Figures,How many blue figures?,7,8,4,figures_6_4_031508_614467_388364_021128.png
Figures,How many red triangles?,3,1,4,figures_6_4_031508_614467_388364_021128.png
Figures,How many green triangles?,4,2,5,figures_6_4_031508_614467_388364_021128.png
Figures,How many blue triangles?,2,3,4,figures_6_4_031508_614467_388364_021128.png
Figures,How many red squares?,3,5,4,figures_6_4_031508_614467_388364_021128.png
Figures,How many green squares?,3,4,2,figures_6_4_031508_614467_388364_021128.png
Figures,How many blue squares?,1,0,2,figures_6_4_031508_614467_388364_021128.png
Figures,How many red circles?,3,2,5,figures_6_4_031508_614467_388364_021128.png
Figures,How many green circles?,1,3,0,figures_6_4_031508_614467_388364_021128.png
Figures,How many blue circles?,4,2,6,figures_6_4_031508_614467_388364_021128.png
Figures,How many figures?,24,28,27,figures_6_4_038006_865453_433322_360806.png
Figures,How many columns?,6,7,5,figures_6_4_038006_865453_433322_360806.png
Figures,How many rows?,4,5,2,figures_6_4_038006_865453_433322_360806.png
Figures,How many triangles?,7,6,10,figures_6_4_038006_865453_433322_360806.png
Figures,How many squares?,10,12,9,figures_6_4_038006_865453_433322_360806.png
Figures,How many circles?,7,10,8,figures_6_4_038006_865453_433322_360806.png
Figures,How many red figures?,15,17,12,figures_6_4_038006_865453_433322_360806.png
Figures,How many green figures?,2,1,3,figures_6_4_038006_865453_433322_360806.png
Figures,How many blue figures?,7,5,8,figures_6_4_038006_865453_433322_360806.png
Figures,How many red triangles?,5,6,3,figures_6_4_038006_865453_433322_360806.png
Figures,How many green triangles?,0,1,2,figures_6_4_038006_865453_433322_360806.png
Figures,How many blue triangles?,2,3,1,figures_6_4_038006_865453_433322_360806.png
Figures,How many red squares?,6,5,4,figures_6_4_038006_865453_433322_360806.png
Figures,How many green squares?,2,3,0,figures_6_4_038006_865453_433322_360806.png
Figures,How many blue squares?,2,3,4,figures_6_4_038006_865453_433322_360806.png
Figures,How many red circles?,4,3,2,figures_6_4_038006_865453_433322_360806.png
Figures,How many green circles?,0,1,2,figures_6_4_038006_865453_433322_360806.png
Figures,How many blue circles?,3,1,2,figures_6_4_038006_865453_433322_360806.png
Figures,How many figures?,24,29,22,figures_6_4_833864_106237_606080_205742.png
Figures,How many columns?,6,8,4,figures_6_4_833864_106237_606080_205742.png
Figures,How many rows?,4,2,3,figures_6_4_833864_106237_606080_205742.png
Figures,How many triangles?,9,10,6,figures_6_4_833864_106237_606080_205742.png
Figures,How many squares?,6,7,8,figures_6_4_833864_106237_606080_205742.png
Figures,How many circles?,9,7,11,figures_6_4_833864_106237_606080_205742.png
Figures,How many red figures?,12,11,10,figures_6_4_833864_106237_606080_205742.png
Figures,How many green figures?,5,6,4,figures_6_4_833864_106237_606080_205742.png
Figures,How many blue figures?,7,10,5,figures_6_4_833864_106237_606080_205742.png
Figures,How many red triangles?,5,7,3,figures_6_4_833864_106237_606080_205742.png
Figures,How many green triangles?,1,0,3,figures_6_4_833864_106237_606080_205742.png
Figures,How many blue triangles?,3,4,2,figures_6_4_833864_106237_606080_205742.png
Figures,How many red squares?,3,1,4,figures_6_4_833864_106237_606080_205742.png
Figures,How many green squares?,2,3,1,figures_6_4_833864_106237_606080_205742.png
Figures,How many blue squares?,1,3,2,figures_6_4_833864_106237_606080_205742.png
Figures,How many red circles?,4,5,3,figures_6_4_833864_106237_606080_205742.png
Figures,How many green circles?,2,0,3,figures_6_4_833864_106237_606080_205742.png
Figures,How many blue circles?,3,1,5,figures_6_4_833864_106237_606080_205742.png
Figures,How many figures?,24,28,23,figures_6_4_577226_023254_221638_818157.png
Figures,How many columns?,6,7,4,figures_6_4_577226_023254_221638_818157.png
Figures,How many rows?,4,5,3,figures_6_4_577226_023254_221638_818157.png
Figures,How many triangles?,10,7,8,figures_6_4_577226_023254_221638_818157.png
Figures,How many squares?,6,5,7,figures_6_4_577226_023254_221638_818157.png
Figures,How many circles?,8,9,11,figures_6_4_577226_023254_221638_818157.png
Figures,How many red figures?,5,3,4,figures_6_4_577226_023254_221638_818157.png
Figures,How many green figures?,7,4,8,figures_6_4_577226_023254_221638_818157.png
Figures,How many blue figures?,12,14,10,figures_6_4_577226_023254_221638_818157.png
Figures,How many red triangles?,1,3,2,figures_6_4_577226_023254_221638_818157.png
Figures,How many green triangles?,3,5,2,figures_6_4_577226_023254_221638_818157.png
Figures,How many blue triangles?,6,8,5,figures_6_4_577226_023254_221638_818157.png
Figures,How many red squares?,2,1,3,figures_6_4_577226_023254_221638_818157.png
Figures,How many green squares?,1,2,3,figures_6_4_577226_023254_221638_818157.png
Figures,How many blue squares?,3,4,2,figures_6_4_577226_023254_221638_818157.png
Figures,How many red circles?,2,0,3,figures_6_4_577226_023254_221638_818157.png
Figures,How many green circles?,3,5,1,figures_6_4_577226_023254_221638_818157.png
Figures,How many blue circles?,3,2,1,figures_6_4_577226_023254_221638_818157.png
Figures,How many figures?,24,29,28,figures_6_4_472683_424074_084547_077264.png
Figures,How many columns?,6,8,4,figures_6_4_472683_424074_084547_077264.png
Figures,How many rows?,4,3,5,figures_6_4_472683_424074_084547_077264.png
Figures,How many triangles?,6,4,7,figures_6_4_472683_424074_084547_077264.png
Figures,How many squares?,9,11,6,figures_6_4_472683_424074_084547_077264.png
Figures,How many circles?,9,7,6,figures_6_4_472683_424074_084547_077264.png
Figures,How many red figures?,6,4,5,figures_6_4_472683_424074_084547_077264.png
Figures,How many green figures?,12,13,14,figures_6_4_472683_424074_084547_077264.png
Figures,How many blue figures?,6,8,7,figures_6_4_472683_424074_084547_077264.png
Figures,How many red triangles?,3,4,1,figures_6_4_472683_424074_084547_077264.png
Figures,How many green triangles?,0,2,1,figures_6_4_472683_424074_084547_077264.png
Figures,How many blue triangles?,3,2,1,figures_6_4_472683_424074_084547_077264.png
Figures,How many red squares?,1,2,3,figures_6_4_472683_424074_084547_077264.png
Figures,How many green squares?,7,4,10,figures_6_4_472683_424074_084547_077264.png
Figures,How many blue squares?,1,0,2,figures_6_4_472683_424074_084547_077264.png
Figures,How many red circles?,2,4,1,figures_6_4_472683_424074_084547_077264.png
Figures,How many green circles?,5,7,6,figures_6_4_472683_424074_084547_077264.png
Figures,How many blue circles?,2,4,3,figures_6_4_472683_424074_084547_077264.png
Figures,How many figures?,24,27,20,figures_6_4_401125_802126_857314_134210.png
Figures,How many columns?,6,5,4,figures_6_4_401125_802126_857314_134210.png
Figures,How many rows?,4,3,2,figures_6_4_401125_802126_857314_134210.png
Figures,How many triangles?,13,9,15,figures_6_4_401125_802126_857314_134210.png
Figures,How many squares?,7,5,4,figures_6_4_401125_802126_857314_134210.png
Figures,How many circles?,4,6,2,figures_6_4_401125_802126_857314_134210.png
Figures,How many red figures?,6,4,7,figures_6_4_401125_802126_857314_134210.png
Figures,How many green figures?,10,8,9,figures_6_4_401125_802126_857314_134210.png
Figures,How many blue figures?,8,10,11,figures_6_4_401125_802126_857314_134210.png
Figures,How many red triangles?,3,4,1,figures_6_4_401125_802126_857314_134210.png
Figures,How many green triangles?,6,5,7,figures_6_4_401125_802126_857314_134210.png
Figures,How many blue triangles?,4,5,2,figures_6_4_401125_802126_857314_134210.png
Figures,How many red squares?,2,4,3,figures_6_4_401125_802126_857314_134210.png
Figures,How many green squares?,3,2,1,figures_6_4_401125_802126_857314_134210.png
Figures,How many blue squares?,2,4,0,figures_6_4_401125_802126_857314_134210.png
Figures,How many red circles?,1,2,0,figures_6_4_401125_802126_857314_134210.png
Figures,How many green circles?,1,3,2,figures_6_4_401125_802126_857314_134210.png
Figures,How many blue circles?,2,1,3,figures_6_4_401125_802126_857314_134210.png
Figures,How many figures?,24,25,27,figures_6_4_081374_255454_665860_064866.png
Figures,How many columns?,6,8,4,figures_6_4_081374_255454_665860_064866.png
Figures,How many rows?,4,5,2,figures_6_4_081374_255454_665860_064866.png
Figures,How many triangles?,5,7,3,figures_6_4_081374_255454_665860_064866.png
Figures,How many squares?,9,12,6,figures_6_4_081374_255454_665860_064866.png
Figures,How many circles?,10,11,9,figures_6_4_081374_255454_665860_064866.png
Figures,How many red figures?,10,13,12,figures_6_4_081374_255454_665860_064866.png
Figures,How many green figures?,6,7,8,figures_6_4_081374_255454_665860_064866.png
Figures,How many blue figures?,8,11,5,figures_6_4_081374_255454_665860_064866.png
Figures,How many red triangles?,3,5,2,figures_6_4_081374_255454_665860_064866.png
Figures,How many green triangles?,1,2,0,figures_6_4_081374_255454_665860_064866.png
Figures,How many blue triangles?,1,2,0,figures_6_4_081374_255454_665860_064866.png
Figures,How many red squares?,1,0,3,figures_6_4_081374_255454_665860_064866.png
Figures,How many green squares?,4,6,3,figures_6_4_081374_255454_665860_064866.png
Figures,How many blue squares?,4,5,3,figures_6_4_081374_255454_665860_064866.png
Figures,How many red circles?,6,7,5,figures_6_4_081374_255454_665860_064866.png
Figures,How many green circles?,1,0,3,figures_6_4_081374_255454_665860_064866.png
Figures,How many blue circles?,3,5,1,figures_6_4_081374_255454_665860_064866.png
Figures,How many figures?,24,19,26,figures_6_4_116716_167364_047676_205513.png
Figures,How many columns?,6,4,7,figures_6_4_116716_167364_047676_205513.png
Figures,How many rows?,4,3,6,figures_6_4_116716_167364_047676_205513.png
Figures,How many triangles?,8,10,9,figures_6_4_116716_167364_047676_205513.png
Figures,How many squares?,6,7,4,figures_6_4_116716_167364_047676_205513.png
Figures,How many circles?,10,7,13,figures_6_4_116716_167364_047676_205513.png
Figures,How many red figures?,10,7,9,figures_6_4_116716_167364_047676_205513.png
Figures,How many green figures?,11,14,13,figures_6_4_116716_167364_047676_205513.png
Figures,How many blue figures?,3,2,1,figures_6_4_116716_167364_047676_205513.png
Figures,How many red triangles?,2,1,4,figures_6_4_116716_167364_047676_205513.png
Figures,How many green triangles?,5,4,6,figures_6_4_116716_167364_047676_205513.png
Figures,How many blue triangles?,1,0,3,figures_6_4_116716_167364_047676_205513.png
Figures,How many red squares?,2,3,4,figures_6_4_116716_167364_047676_205513.png
Figures,How many green squares?,2,0,4,figures_6_4_116716_167364_047676_205513.png
Figures,How many blue squares?,2,3,0,figures_6_4_116716_167364_047676_205513.png
Figures,How many red circles?,6,5,4,figures_6_4_116716_167364_047676_205513.png
Figures,How many green circles?,4,2,6,figures_6_4_116716_167364_047676_205513.png
Figures,How many blue circles?,0,1,2,figures_6_4_116716_167364_047676_205513.png
Figures,How many figures?,24,29,21,figures_6_4_572814_687215_256555_348117.png
Figures,How many columns?,6,7,4,figures_6_4_572814_687215_256555_348117.png
Figures,How many rows?,4,3,6,figures_6_4_572814_687215_256555_348117.png
Figures,How many triangles?,7,5,6,figures_6_4_572814_687215_256555_348117.png
Figures,How many squares?,9,8,7,figures_6_4_572814_687215_256555_348117.png
Figures,How many circles?,8,9,6,figures_6_4_572814_687215_256555_348117.png
Figures,How many red figures?,3,4,5,figures_6_4_572814_687215_256555_348117.png
Figures,How many green figures?,9,7,12,figures_6_4_572814_687215_256555_348117.png
Figures,How many blue figures?,12,15,10,figures_6_4_572814_687215_256555_348117.png
Figures,How many red triangles?,0,2,1,figures_6_4_572814_687215_256555_348117.png
Figures,How many green triangles?,4,6,5,figures_6_4_572814_687215_256555_348117.png
Figures,How many blue triangles?,3,1,4,figures_6_4_572814_687215_256555_348117.png
Figures,How many red squares?,1,3,2,figures_6_4_572814_687215_256555_348117.png
Figures,How many green squares?,2,4,1,figures_6_4_572814_687215_256555_348117.png
Figures,How many blue squares?,6,7,4,figures_6_4_572814_687215_256555_348117.png
Figures,How many red circles?,2,3,4,figures_6_4_572814_687215_256555_348117.png
Figures,How many green circles?,3,5,4,figures_6_4_572814_687215_256555_348117.png
Figures,How many blue circles?,3,2,4,figures_6_4_572814_687215_256555_348117.png
Figures,How many figures?,24,29,21,figures_6_4_285327_523235_060456_334324.png
Figures,How many columns?,6,7,5,figures_6_4_285327_523235_060456_334324.png
Figures,How many rows?,4,3,5,figures_6_4_285327_523235_060456_334324.png
Figures,How many triangles?,7,9,5,figures_6_4_285327_523235_060456_334324.png
Figures,How many squares?,13,14,9,figures_6_4_285327_523235_060456_334324.png
Figures,How many circles?,4,6,2,figures_6_4_285327_523235_060456_334324.png
Figures,How many red figures?,10,13,7,figures_6_4_285327_523235_060456_334324.png
Figures,How many green figures?,4,5,3,figures_6_4_285327_523235_060456_334324.png
Figures,How many blue figures?,10,12,11,figures_6_4_285327_523235_060456_334324.png
Figures,How many red triangles?,2,1,4,figures_6_4_285327_523235_060456_334324.png
Figures,How many green triangles?,0,1,2,figures_6_4_285327_523235_060456_334324.png
Figures,How many blue triangles?,5,3,4,figures_6_4_285327_523235_060456_334324.png
Figures,How many red squares?,6,4,5,figures_6_4_285327_523235_060456_334324.png
Figures,How many green squares?,3,4,5,figures_6_4_285327_523235_060456_334324.png
Figures,How many blue squares?,4,6,3,figures_6_4_285327_523235_060456_334324.png
Figures,How many red circles?,2,1,4,figures_6_4_285327_523235_060456_334324.png
Figures,How many green circles?,1,2,3,figures_6_4_285327_523235_060456_334324.png
Figures,How many blue circles?,1,3,0,figures_6_4_285327_523235_060456_334324.png
Figures,How many figures?,24,25,28,figures_6_4_142634_204781_657844_084233.png
Figures,How many columns?,6,8,5,figures_6_4_142634_204781_657844_084233.png
Figures,How many rows?,4,2,5,figures_6_4_142634_204781_657844_084233.png
Figures,How many triangles?,7,9,4,figures_6_4_142634_204781_657844_084233.png
Figures,How many squares?,10,9,11,figures_6_4_142634_204781_657844_084233.png
Figures,How many circles?,7,4,8,figures_6_4_142634_204781_657844_084233.png
Figures,How many red figures?,7,4,8,figures_6_4_142634_204781_657844_084233.png
Figures,How many green figures?,10,12,11,figures_6_4_142634_204781_657844_084233.png
Figures,How many blue figures?,7,8,9,figures_6_4_142634_204781_657844_084233.png
Figures,How many red triangles?,2,1,3,figures_6_4_142634_204781_657844_084233.png
Figures,How many green triangles?,2,4,0,figures_6_4_142634_204781_657844_084233.png
Figures,How many blue triangles?,3,5,1,figures_6_4_142634_204781_657844_084233.png
Figures,How many red squares?,3,2,4,figures_6_4_142634_204781_657844_084233.png
Figures,How many green squares?,6,5,7,figures_6_4_142634_204781_657844_084233.png
Figures,How many blue squares?,1,3,0,figures_6_4_142634_204781_657844_084233.png
Figures,How many red circles?,2,4,1,figures_6_4_142634_204781_657844_084233.png
Figures,How many green circles?,2,0,3,figures_6_4_142634_204781_657844_084233.png
Figures,How many blue circles?,3,4,2,figures_6_4_142634_204781_657844_084233.png
Figures,How many figures?,24,25,22,figures_6_4_730457_752627_128011_878126.png
Figures,How many columns?,6,7,8,figures_6_4_730457_752627_128011_878126.png
Figures,How many rows?,4,5,3,figures_6_4_730457_752627_128011_878126.png
Figures,How many triangles?,10,8,12,figures_6_4_730457_752627_128011_878126.png
Figures,How many squares?,4,5,3,figures_6_4_730457_752627_128011_878126.png
Figures,How many circles?,10,12,8,figures_6_4_730457_752627_128011_878126.png
Figures,How many red figures?,5,6,3,figures_6_4_730457_752627_128011_878126.png
Figures,How many green figures?,10,8,12,figures_6_4_730457_752627_128011_878126.png
Figures,How many blue figures?,9,10,6,figures_6_4_730457_752627_128011_878126.png
Figures,How many red triangles?,2,0,1,figures_6_4_730457_752627_128011_878126.png
Figures,How many green triangles?,4,2,5,figures_6_4_730457_752627_128011_878126.png
Figures,How many blue triangles?,4,2,6,figures_6_4_730457_752627_128011_878126.png
Figures,How many red squares?,1,2,0,figures_6_4_730457_752627_128011_878126.png
Figures,How many green squares?,1,0,2,figures_6_4_730457_752627_128011_878126.png
Figures,How many blue squares?,2,0,3,figures_6_4_730457_752627_128011_878126.png
Figures,How many red circles?,2,4,0,figures_6_4_730457_752627_128011_878126.png
Figures,How many green circles?,5,7,6,figures_6_4_730457_752627_128011_878126.png
Figures,How many blue circles?,3,4,5,figures_6_4_730457_752627_128011_878126.png
Figures,How many figures?,24,28,29,figures_6_4_113854_127411_377174_121117.png
Figures,How many columns?,6,4,5,figures_6_4_113854_127411_377174_121117.png
Figures,How many rows?,4,3,2,figures_6_4_113854_127411_377174_121117.png
Figures,How many triangles?,12,10,15,figures_6_4_113854_127411_377174_121117.png
Figures,How many squares?,6,4,8,figures_6_4_113854_127411_377174_121117.png
Figures,How many circles?,6,8,4,figures_6_4_113854_127411_377174_121117.png
Figures,How many red figures?,2,3,1,figures_6_4_113854_127411_377174_121117.png
Figures,How many green figures?,18,16,17,figures_6_4_113854_127411_377174_121117.png
Figures,How many blue figures?,4,6,2,figures_6_4_113854_127411_377174_121117.png
Figures,How many red triangles?,0,1,2,figures_6_4_113854_127411_377174_121117.png
Figures,How many green triangles?,10,11,8,figures_6_4_113854_127411_377174_121117.png
Figures,How many blue triangles?,2,0,1,figures_6_4_113854_127411_377174_121117.png
Figures,How many red squares?,2,0,1,figures_6_4_113854_127411_377174_121117.png
Figures,How many green squares?,3,5,4,figures_6_4_113854_127411_377174_121117.png
Figures,How many blue squares?,1,2,0,figures_6_4_113854_127411_377174_121117.png
Figures,How many red circles?,0,2,1,figures_6_4_113854_127411_377174_121117.png
Figures,How many green circles?,5,6,4,figures_6_4_113854_127411_377174_121117.png
Figures,How many blue circles?,1,3,0,figures_6_4_113854_127411_377174_121117.png
Figures,How many figures?,24,19,29,figures_6_4_783316_224664_122100_848248.png
Figures,How many columns?,6,4,8,figures_6_4_783316_224664_122100_848248.png
Figures,How many rows?,4,5,2,figures_6_4_783316_224664_122100_848248.png
Figures,How many triangles?,10,8,12,figures_6_4_783316_224664_122100_848248.png
Figures,How many squares?,6,8,7,figures_6_4_783316_224664_122100_848248.png
Figures,How many circles?,8,5,6,figures_6_4_783316_224664_122100_848248.png
Figures,How many red figures?,7,8,10,figures_6_4_783316_224664_122100_848248.png
Figures,How many green figures?,8,7,6,figures_6_4_783316_224664_122100_848248.png
Figures,How many blue figures?,9,11,10,figures_6_4_783316_224664_122100_848248.png
Figures,How many red triangles?,2,3,0,figures_6_4_783316_224664_122100_848248.png
Figures,How many green triangles?,3,1,5,figures_6_4_783316_224664_122100_848248.png
Figures,How many blue triangles?,5,7,3,figures_6_4_783316_224664_122100_848248.png
Figures,How many red squares?,2,0,3,figures_6_4_783316_224664_122100_848248.png
Figures,How many green squares?,4,5,3,figures_6_4_783316_224664_122100_848248.png
Figures,How many blue squares?,0,2,1,figures_6_4_783316_224664_122100_848248.png
Figures,How many red circles?,3,1,2,figures_6_4_783316_224664_122100_848248.png
Figures,How many green circles?,1,2,3,figures_6_4_783316_224664_122100_848248.png
Figures,How many blue circles?,4,3,2,figures_6_4_783316_224664_122100_848248.png
Figures,How many figures?,24,26,27,figures_6_4_703765_783634_585216_665151.png
Figures,How many columns?,6,7,5,figures_6_4_703765_783634_585216_665151.png
Figures,How many rows?,4,6,3,figures_6_4_703765_783634_585216_665151.png
Figures,How many triangles?,5,7,6,figures_6_4_703765_783634_585216_665151.png
Figures,How many squares?,9,6,7,figures_6_4_703765_783634_585216_665151.png
Figures,How many circles?,10,12,13,figures_6_4_703765_783634_585216_665151.png
Figures,How many red figures?,9,12,7,figures_6_4_703765_783634_585216_665151.png
Figures,How many green figures?,7,10,5,figures_6_4_703765_783634_585216_665151.png
Figures,How many blue figures?,8,11,5,figures_6_4_703765_783634_585216_665151.png
Figures,How many red triangles?,1,2,0,figures_6_4_703765_783634_585216_665151.png
Figures,How many green triangles?,3,5,1,figures_6_4_703765_783634_585216_665151.png
Figures,How many blue triangles?,1,3,0,figures_6_4_703765_783634_585216_665151.png
Figures,How many red squares?,3,5,1,figures_6_4_703765_783634_585216_665151.png
Figures,How many green squares?,1,0,3,figures_6_4_703765_783634_585216_665151.png
Figures,How many blue squares?,5,3,6,figures_6_4_703765_783634_585216_665151.png
Figures,How many red circles?,5,6,4,figures_6_4_703765_783634_585216_665151.png
Figures,How many green circles?,3,2,5,figures_6_4_703765_783634_585216_665151.png
Figures,How many blue circles?,2,1,4,figures_6_4_703765_783634_585216_665151.png
Figures,How many figures?,24,26,20,figures_6_4_224035_862107_504128_881148.png
Figures,How many columns?,6,4,5,figures_6_4_224035_862107_504128_881148.png
Figures,How many rows?,4,2,3,figures_6_4_224035_862107_504128_881148.png
Figures,How many triangles?,11,10,13,figures_6_4_224035_862107_504128_881148.png
Figures,How many squares?,6,8,5,figures_6_4_224035_862107_504128_881148.png
Figures,How many circles?,7,9,6,figures_6_4_224035_862107_504128_881148.png
Figures,How many red figures?,5,4,6,figures_6_4_224035_862107_504128_881148.png
Figures,How many green figures?,8,5,10,figures_6_4_224035_862107_504128_881148.png
Figures,How many blue figures?,11,9,14,figures_6_4_224035_862107_504128_881148.png
Figures,How many red triangles?,3,2,1,figures_6_4_224035_862107_504128_881148.png
Figures,How many green triangles?,4,5,2,figures_6_4_224035_862107_504128_881148.png
Figures,How many blue triangles?,4,5,6,figures_6_4_224035_862107_504128_881148.png
Figures,How many red squares?,1,3,2,figures_6_4_224035_862107_504128_881148.png
Figures,How many green squares?,3,4,2,figures_6_4_224035_862107_504128_881148.png
Figures,How many blue squares?,2,1,4,figures_6_4_224035_862107_504128_881148.png
Figures,How many red circles?,1,3,0,figures_6_4_224035_862107_504128_881148.png
Figures,How many green circles?,1,0,2,figures_6_4_224035_862107_504128_881148.png
Figures,How many blue circles?,5,3,7,figures_6_4_224035_862107_504128_881148.png
Figures,How many figures?,24,19,27,figures_6_4_635866_773273_275113_128435.png
Figures,How many columns?,6,4,8,figures_6_4_635866_773273_275113_128435.png
Figures,How many rows?,4,3,5,figures_6_4_635866_773273_275113_128435.png
Figures,How many triangles?,6,8,4,figures_6_4_635866_773273_275113_128435.png
Figures,How many squares?,9,8,6,figures_6_4_635866_773273_275113_128435.png
Figures,How many circles?,9,12,8,figures_6_4_635866_773273_275113_128435.png
Figures,How many red figures?,8,7,6,figures_6_4_635866_773273_275113_128435.png
Figures,How many green figures?,8,10,7,figures_6_4_635866_773273_275113_128435.png
Figures,How many blue figures?,8,10,11,figures_6_4_635866_773273_275113_128435.png
Figures,How many red triangles?,0,2,1,figures_6_4_635866_773273_275113_128435.png
Figures,How many green triangles?,3,5,1,figures_6_4_635866_773273_275113_128435.png
Figures,How many blue triangles?,3,2,4,figures_6_4_635866_773273_275113_128435.png
Figures,How many red squares?,5,4,3,figures_6_4_635866_773273_275113_128435.png
Figures,How many green squares?,1,0,3,figures_6_4_635866_773273_275113_128435.png
Figures,How many blue squares?,3,2,4,figures_6_4_635866_773273_275113_128435.png
Figures,How many red circles?,3,4,1,figures_6_4_635866_773273_275113_128435.png
Figures,How many green circles?,4,2,3,figures_6_4_635866_773273_275113_128435.png
Figures,How many blue circles?,2,4,0,figures_6_4_635866_773273_275113_128435.png
Figures,How many figures?,24,21,23,figures_6_4_514220_841363_035017_332214.png
Figures,How many columns?,6,8,4,figures_6_4_514220_841363_035017_332214.png
Figures,How many rows?,4,5,3,figures_6_4_514220_841363_035017_332214.png
Figures,How many triangles?,11,13,8,figures_6_4_514220_841363_035017_332214.png
Figures,How many squares?,10,9,7,figures_6_4_514220_841363_035017_332214.png
Figures,How many circles?,3,2,1,figures_6_4_514220_841363_035017_332214.png
Figures,How many red figures?,9,10,8,figures_6_4_514220_841363_035017_332214.png
Figures,How many green figures?,8,10,6,figures_6_4_514220_841363_035017_332214.png
Figures,How many blue figures?,7,5,4,figures_6_4_514220_841363_035017_332214.png
Figures,How many red triangles?,3,4,5,figures_6_4_514220_841363_035017_332214.png
Figures,How many green triangles?,4,5,3,figures_6_4_514220_841363_035017_332214.png
Figures,How many blue triangles?,4,2,6,figures_6_4_514220_841363_035017_332214.png
Figures,How many red squares?,5,6,3,figures_6_4_514220_841363_035017_332214.png
Figures,How many green squares?,3,1,4,figures_6_4_514220_841363_035017_332214.png
Figures,How many blue squares?,2,4,3,figures_6_4_514220_841363_035017_332214.png
Figures,How many red circles?,1,2,0,figures_6_4_514220_841363_035017_332214.png
Figures,How many green circles?,1,2,3,figures_6_4_514220_841363_035017_332214.png
Figures,How many blue circles?,1,0,2,figures_6_4_514220_841363_035017_332214.png
Figures,How many figures?,24,20,19,figures_6_4_002201_755756_376756_838836.png
Figures,How many columns?,6,4,5,figures_6_4_002201_755756_376756_838836.png
Figures,How many rows?,4,3,6,figures_6_4_002201_755756_376756_838836.png
Figures,How many triangles?,6,5,7,figures_6_4_002201_755756_376756_838836.png
Figures,How many squares?,7,5,9,figures_6_4_002201_755756_376756_838836.png
Figures,How many circles?,11,12,9,figures_6_4_002201_755756_376756_838836.png
Figures,How many red figures?,10,13,9,figures_6_4_002201_755756_376756_838836.png
Figures,How many green figures?,5,3,6,figures_6_4_002201_755756_376756_838836.png
Figures,How many blue figures?,9,10,11,figures_6_4_002201_755756_376756_838836.png
Figures,How many red triangles?,3,5,2,figures_6_4_002201_755756_376756_838836.png
Figures,How many green triangles?,1,2,0,figures_6_4_002201_755756_376756_838836.png
Figures,How many blue triangles?,2,0,1,figures_6_4_002201_755756_376756_838836.png
Figures,How many red squares?,3,2,5,figures_6_4_002201_755756_376756_838836.png
Figures,How many green squares?,0,2,1,figures_6_4_002201_755756_376756_838836.png
Figures,How many blue squares?,4,2,6,figures_6_4_002201_755756_376756_838836.png
Figures,How many red circles?,4,5,6,figures_6_4_002201_755756_376756_838836.png
Figures,How many green circles?,4,6,2,figures_6_4_002201_755756_376756_838836.png
Figures,How many blue circles?,3,1,5,figures_6_4_002201_755756_376756_838836.png
Figures,How many figures?,24,27,29,figures_6_4_831338_148522_017270_878428.png
Figures,How many columns?,6,7,5,figures_6_4_831338_148522_017270_878428.png
Figures,How many rows?,4,2,6,figures_6_4_831338_148522_017270_878428.png
Figures,How many triangles?,9,12,10,figures_6_4_831338_148522_017270_878428.png
Figures,How many squares?,6,5,8,figures_6_4_831338_148522_017270_878428.png
Figures,How many circles?,9,7,6,figures_6_4_831338_148522_017270_878428.png
Figures,How many red figures?,5,7,6,figures_6_4_831338_148522_017270_878428.png
Figures,How many green figures?,8,10,6,figures_6_4_831338_148522_017270_878428.png
Figures,How many blue figures?,11,9,10,figures_6_4_831338_148522_017270_878428.png
Figures,How many red triangles?,2,4,0,figures_6_4_831338_148522_017270_878428.png
Figures,How many green triangles?,3,4,5,figures_6_4_831338_148522_017270_878428.png
Figures,How many blue triangles?,4,2,5,figures_6_4_831338_148522_017270_878428.png
Figures,How many red squares?,3,1,4,figures_6_4_831338_148522_017270_878428.png
Figures,How many green squares?,2,4,1,figures_6_4_831338_148522_017270_878428.png
Figures,How many blue squares?,1,2,3,figures_6_4_831338_148522_017270_878428.png
Figures,How many red circles?,0,2,1,figures_6_4_831338_148522_017270_878428.png
Figures,How many green circles?,3,5,4,figures_6_4_831338_148522_017270_878428.png
Figures,How many blue circles?,6,8,4,figures_6_4_831338_148522_017270_878428.png
